C(4.40): 0.31,0.70,0.03,1.33,1.34,2.81,0.80,1.85,1.13,0.16
C(4.39): 0.30,0.70,0.04,1.33,1.34,2.80,0.80,1.85,0.98,0.16
C(4.23): 0.26,0.65,0.04,1.49,1.34,2.80,0.80,1.85,0.98,0.16
C(3.97): 0.26,0.65,0.04,1.33,1.34,2.80,0.80,1.85,0.98,0.16
C(2.99): 0.28,0.55,0.04,1.33,1.50,2.80,0.80,1.85,0.98,0.16
C(2.99): 0.28,0.55,0.04,1.33,1.50,2.80,0.80,1.69,0.98,0.16
C(2.99): 0.28,0.55,0.04,1.33,1.50,2.80,0.80,1.53,0.98,0.16
C(2.99): 0.28,0.55,0.04,1.33,1.50,2.80,0.80,1.37,0.98,0.16
C(2.88): 0.29,0.53,0.04,1.33,1.50,2.80,0.96,1.37,0.98,0.16
C(2.69): 0.30,0.50,0.04,1.33,1.50,2.64,0.96,1.37,0.98,0.16
C(2.65): 0.31,0.45,0.04,1.33,1.50,2.64,1.12,1.37,0.98,0.16
States Expanded: 71, found goal: 1
C(0.00): 0.55,0.45,0.04,0.35,0.20,1.70,1.03,2.77,2.10,3.05
C(10.05): 0.55,0.45,0.04,0.35,0.36,1.70,1.03,2.77,2.09,3.05
C(9.55): 0.55,0.45,0.04,0.35,0.52,1.70,1.03,2.77,2.09,3.05
C(9.09): 0.55,0.45,0.04,0.35,0.68,1.70,1.03,2.77,2.09,3.05
C(8.66): 0.55,0.45,0.04,0.35,0.84,1.70,1.03,2.77,2.09,3.05
C(8.29): 0.55,0.45,0.04,0.35,1.00,1.70,1.03,2.77,2.09,3.05
C(7.98): 0.55,0.45,0.04,0.35,1.16,1.70,1.03,2.77,2.09,3.05
C(7.72): 0.55,0.45,0.04,0.51,1.16,1.70,1.03,2.77,2.09,3.05
C(7.32): 0.55,0.45,0.04,0.67,1.16,1.70,1.03,2.77,2.09,3.05
C(6.82): 0.55,0.45,0.04,0.83,1.16,1.70,1.03,2.77,2.09,3.05
C(6.29): 0.55,0.45,0.04,0.99,1.16,1.70,1.03,2.77,2.09,3.05
C(5.87): 0.55,0.45,0.04,0.99,1.32,1.70,1.03,2.77,2.09,3.05
C(5.56): 0.55,0.45,0.04,0.99,1.48,1.70,1.03,2.77,2.09,3.05
C(5.24): 0.55,0.45,0.04,1.15,1.48,1.70,1.03,2.77,2.09,3.05
C(5.00): 0.55,0.45,0.04,1.15,1.64,1.70,1.03,2.77,2.09,3.05
C(4.93): 0.55,0.45,0.04,1.15,1.64,1.70,0.87,2.77,2.09,3.05
C(4.92): 0.56,0.40,0.04,1.15,1.64,1.86,0.87,2.77,2.09,3.05
C(4.87): 0.58,0.30,0.04,0.99,1.64,1.86,0.87,2.77,2.09,3.05
C(4.41): 0.57,0.28,0.04,0.83,1.64,1.86,0.87,2.77,2.09,3.05
C(4.14): 0.54,0.26,0.04,0.83,1.64,2.02,0.87,2.77,2.09,3.05
C(4.13): 0.52,0.20,0.04,0.83,1.64,2.02,1.03,2.77,2.09,3.05
C(4.06): 0.49,0.16,0.04,0.83,1.64,2.02,1.19,2.77,2.09,3.05
C(3.96): 0.46,0.12,0.04,0.83,1.64,2.02,1.35,2.77,2.09,3.05
C(3.87): 0.43,0.09,0.04,0.83,1.64,2.02,1.51,2.77,2.09,3.05
C(3.78): 0.40,0.07,0.04,0.83,1.64,2.02,1.67,2.77,2.09,3.05
C(3.72): 0.36,0.07,0.04,0.83,1.64,2.18,1.67,2.77,2.09,3.05
C(3.61): 0.32,0.06,0.04,0.83,1.64,2.18,1.83,2.77,2.09,3.05
C(3.54): 0.28,0.05,0.04,0.83,1.64,2.18,1.99,2.77,2.09,3.05
C(3.45): 0.26,0.06,0.04,0.83,1.64,2.33,1.99,2.77,2.09,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.77,2.09,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.61,2.09,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.45,2.09,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.61,1.93,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.77,1.93,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.77,1.77,3.05
C(3.43): 0.24,0.05,0.04,0.83,1.64,2.33,2.09,2.29,2.09,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,2.28,2.09,3.05
C(3.42): 0.22,0.04,0.04,0.83,1.73,2.32,2.10,2.41,2.10,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,2.28,1.93,3.05
C(3.42): 0.22,0.04,0.04,0.83,1.73,2.32,2.10,2.41,1.94,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,2.12,1.93,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,2.28,1.77,3.05
C(3.42): 0.22,0.04,0.04,0.83,1.73,2.33,2.10,2.42,1.78,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,2.12,2.09,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,1.96,2.09,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,1.96,1.93,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,1.80,1.93,3.05
C(3.43): 0.22,0.04,0.04,0.83,1.73,2.33,2.09,1.80,1.77,3.05
C(3.36): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.80,1.77,3.05
C(3.35): 0.22,0.05,0.04,0.83,1.73,2.37,2.10,1.92,1.76,3.05
C(3.36): 0.22,0.05,0.04,0.83,1.73,2.36,2.10,2.01,1.74,3.05
C(3.36): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.80,1.93,3.05
C(3.35): 0.22,0.05,0.04,0.83,1.73,2.37,2.10,1.91,1.91,3.05
C(3.36): 0.22,0.05,0.04,0.83,1.73,2.37,2.09,1.80,2.09,3.05
C(3.35): 0.22,0.05,0.04,0.83,1.73,2.37,2.10,1.91,2.06,3.05
